links,account,accountingbook,accountingperiod,amount,department,iscustomglline,subsidiary
[],111,1,56,-50,-1,F,18
[],111,1,56,1268.78,-1,F,19
[],111,1,56,-64056.51,-1,F,20
[],111,1,56,-1931.87,-1,F,22
[],111,1,56,26911.56,-1,F,27
[],111,1,56,-37873.13,-1,F,34
[],111,1,56,-5861.5,-1,F,35
[],111,1,56,-13796,-1,F,36
[],111,1,57,-1077.49,-1,F,3
[],111,1,57,-3371.41,-1,F,4
[],111,1,57,-28200.06,-1,F,6
[],111,1,57,32658.18,-1,F,11
[],111,1,57,-2220,-1,F,13
[],111,1,57,11538.53,-1,F,15
[],111,1,57,12984.61,-1,F,16
[],111,1,57,-1363,-1,F,19
[],111,1,57,16999.59,-1,F,20
[],111,1,57,1005.26,-1,F,22
[],111,1,57,-11341.19,-1,F,27
[],111,1,57,-66229.32,-1,F,34
[],111,1,57,-113.77,-1,F,35
[],111,1,57,-25594,-1,F,36
[],111,1,58,-31143.54,-1,F,3
[],111,1,58,-3910.05,-1,F,4
[],111,1,58,-25852.9,-1,F,6
[],111,1,58,3860,-1,F,11
[],111,1,58,2290,-1,F,13
[],111,1,58,4789.92,-1,F,15
[],111,1,58,3973.2,-1,F,16
[],111,1,58,2609,-1,F,19
[],111,1,58,-41858.43,-1,F,20
[],111,1,58,-1123.51,-1,F,22
[],111,1,58,-10517.2,-1,F,27
[],111,1,58,4573.93,-1,F,34
[],111,1,58,-7620.71,-1,F,35
[],111,1,58,0,-1,F,36
[],111,1,60,151.33,-1,F,3
[],111,1,60,-1076.6,-1,F,4
[],111,1,60,-4610.24,-1,F,6
[],111,1,60,-2873,-1,F,11
[],111,1,60,2430,-1,F,13
[],111,1,60,1182.93,-1,F,15
[],111,1,60,4811.27,-1,F,16
[],111,1,60,-2079,-1,F,19
[],111,1,60,-5727.28,-1,F,20
[],111,1,60,-182.88,-1,F,22
[],111,1,60,25386.26,-1,F,27
[],111,1,60,1231.1,-1,F,34
[],111,1,60,4467.51,-1,F,35
[],111,1,60,-500,-1,F,36
[],111,1,60,-6900.05,-1,F,40
[],111,1,61,-4188.53,-1,F,3
[],111,1,61,-908.57,-1,F,4
[],111,1,61,2922.06,-1,F,6
[],111,1,61,2383.21,-1,F,11
[],111,1,61,0,-1,F,13
[],111,1,61,-7499.27,-1,F,15
[],111,1,61,-4516.44,-1,F,16
[],111,1,61,1617.7,-1,F,19
[],111,1,61,8135.82,-1,F,20
[],111,1,61,-1882.5,-1,F,22
[],111,1,61,-75750.33,-1,F,27
[],111,1,61,-2389.3,-1,F,34
[],111,1,61,7820.35,-1,F,35
[],111,1,61,39890,-1,F,36
[],111,1,61,-15608.32,-1,F,40
[],111,1,62,-9679.59,-1,F,3
[],111,1,62,2152.91,-1,F,4
[],111,1,62,-14326.5,-1,F,6
[],111,1,62,1702.79,-1,F,11
[],111,1,62,0,-1,F,13
[],111,1,62,-3216.98,-1,F,15
[],111,1,62,10876.45,-1,F,16
[],111,1,62,-2507.2,-1,F,19
[],111,1,62,15617.76,-1,F,20
[],111,1,62,-2495.43,-1,F,22
[],111,1,62,-10977.07,-1,F,27
[],111,1,62,-3811.4,-1,F,34
[],111,1,62,-5081.16,-1,F,35
[],111,1,62,-8587.14,-1,F,40
[],111,1,62,-12750,-1,F,42
[],111,1,64,-50959.4,-1,F,3
[],111,1,64,-474.39,-1,F,4
[],111,1,64,-6751.28,-1,F,6
[],111,1,64,-1517.56,-1,F,11
[],111,1,64,-2999.99,-1,F,13
[],111,1,64,57718.4,-1,F,15
[],111,1,64,-5215.88,-1,F,16
[],111,1,64,2968.5,-1,F,19
[],111,1,64,11509.56,-1,F,20
[],111,1,64,-3665.12,-1,F,22
[],111,1,64,-8.72,-1,F,27
[],111,1,64,-27960.97,-1,F,34
[],111,1,64,2077.47,-1,F,35
[],111,1,64,0,-1,F,36
[],111,1,64,-809.81,-1,F,40
[],111,1,64,12750,-1,F,42
[],111,1,65,1988.11,-1,F,3
[],111,1,65,445.18,-1,F,4
[],111,1,65,6226.25,-1,F,6
[],111,1,65,2149.56,-1,F,11
[],111,1,65,0,-1,F,13
[],111,1,65,7771.62,-1,F,15
[],111,1,65,-606.62,-1,F,16
[],111,1,65,0,-1,F,19
[],111,1,65,36398.01,-1,F,20
[],111,1,65,-540.04,-1,F,22
[],111,1,65,-32166.33,-1,F,27
[],111,1,65,-24973.79,-1,F,34
[],111,1,65,-7402.03,-1,F,35
[],111,1,65,0,-1,F,36
[],111,1,65,9207.47,-1,F,40
[],111,1,65,-6600,-1,F,42
[],111,1,65,0,-1,F,47
[],111,1,66,-15214.62,-1,F,3
[],111,1,66,2070.47,-1,F,4
[],111,1,66,-37294.09,-1,F,6
[],111,1,66,-1953,-1,F,11
[],111,1,66,3979.99,-1,F,13
[],111,1,66,-4332.41,-1,F,15
[],111,1,66,-458.75,-1,F,16
[],111,1,66,0,-1,F,19
[],111,1,66,-24106.87,-1,F,20
[],111,1,66,3670.88,-1,F,22
[],111,1,66,19446.03,-1,F,27
[],111,1,66,-18947.19,-1,F,34
[],111,1,66,-21986.42,-1,F,35
[],111,1,66,-15379.81,-1,F,40
[],111,1,66,-13800,-1,F,42
[],111,1,66,0,-1,F,47
[],111,1,68,-4494.69,-1,F,3
[],111,1,68,7916.83,-1,F,4
[],111,1,68,29336.27,-1,F,6
[],111,1,68,-4932,-1,F,11
[],111,1,68,-1546,-1,F,13
[],111,1,68,-4239.6,-1,F,15
[],111,1,68,7799.12,-1,F,16
[],111,1,68,-8165.35,-1,F,19
[],111,1,68,1036.59,-1,F,20
[],111,1,68,160.11,-1,F,22
[],111,1,68,-38918.24,-1,F,27
[],111,1,68,-22738,-1,F,34
[],111,1,68,13074.14,-1,F,35
[],111,1,68,-60064.1,-1,F,40
[],111,1,68,20400,-1,F,42
[],111,1,68,0,-1,F,47
[],111,1,69,-18643.75,-1,F,3
[],111,1,69,1384.79,-1,F,4
[],111,1,69,-35178.1,-1,F,6
[],111,1,69,-5448,-1,F,11
[],111,1,69,0,-1,F,13
[],111,1,69,-7892.67,-1,F,15
[],111,1,69,-2039.27,-1,F,16
[],111,1,69,8165.35,-1,F,19
[],111,1,69,-22868.64,-1,F,20
[],111,1,69,-15337,-1,F,22
[],111,1,69,-163545.74,-1,F,27
[],111,1,69,-52500,-1,F,34
[],111,1,69,-2733.1,-1,F,35
[],111,1,69,11348.49,-1,F,40
[],111,1,69,-6375,-1,F,42
[],111,1,69,0,-1,F,47
[],111,1,70,-606.07,-1,F,3
[],111,1,70,891.92,-1,F,4
[],111,1,70,-1861.92,-1,F,6
[],111,1,70,8412,-1,F,11
[],111,1,70,-2990,-1,F,13
[],111,1,70,1622.19,-1,F,15
[],111,1,70,10164.49,-1,F,16
[],111,1,70,0,-1,F,19
[],111,1,70,-10371.82,-1,F,20
[],111,1,70,-42380.98,-1,F,22
[],111,1,70,-32850.1,-1,F,27
[],111,1,70,-37500,-1,F,34
[],111,1,70,-3037.79,-1,F,35
[],111,1,70,-29415.6,-1,F,40
[],111,1,70,-22312.5,-1,F,42
[],111,1,70,0,-1,F,47
[],111,1,92,-594.16,-1,F,3
[],111,1,92,15257.34,-1,F,4
[],111,1,92,-3779.06,-1,F,6
[],111,1,92,-489,-1,F,11
[],111,1,92,-1053.25,-1,F,13
[],111,1,92,-8384.15,-1,F,15
[],111,1,92,-11935.39,-1,F,16
[],111,1,92,-8292.57,-1,F,19
[],111,1,92,5836.74,-1,F,20
[],111,1,92,-50115.51,-1,F,22
[],111,1,92,4448.25,-1,F,27
[],111,1,92,-620.75,-1,F,34
[],111,1,92,-6733.91,-1,F,35
[],111,1,92,5769.83,-1,F,40
[],111,1,92,-12975,-1,F,42
[],111,1,92,-2268,-1,F,47
[],111,1,93,5611.4,-1,F,3
[],111,1,93,-2996.04,-1,F,4
[],111,1,93,-101001.7,-1,F,6
[],111,1,93,1560,-1,F,11
[],111,1,93,1619.25,-1,F,13
[],111,1,93,-2955.88,-1,F,15
[],111,1,93,708.43,-1,F,16
[],111,1,93,2325.65,-1,F,19
[],111,1,93,-42226.63,-1,F,20
[],111,1,93,47473.49,-1,F,22
[],111,1,93,119956.84,-1,F,27
[],111,1,93,504.75,-1,F,34
[],111,1,93,-21930.04,-1,F,35
[],111,1,93,-46276.14,-1,F,40
[],111,1,93,-10095,-1,F,42
[],111,1,93,2268,-1,F,47
[],111,1,93,-92712.29,-1,F,51
[],111,1,94,-4538.86,-1,F,3
[],111,1,94,-881.51,-1,F,4
[],111,1,94,0,-1,F,5
[],111,1,94,8105.4,-1,F,6
[],111,1,94,-855,-1,F,11
[],111,1,94,2935.18,-1,F,13
[],111,1,94,30421.03,-1,F,15
[],111,1,94,-47.37,-1,F,16
[],111,1,94,3407.92,-1,F,19
[],111,1,94,53119.04,-1,F,20
[],111,1,94,-2901.62,-1,F,22
[],111,1,94,-136935.43,-1,F,27
[],111,1,94,51.8,-1,F,34
[],111,1,94,21340.29,-1,F,35
[],111,1,94,68561.04,-1,F,40
[],111,1,94,-13209.81,-1,F,42
[],111,1,94,0,-1,F,47
[],111,1,94,92712.29,-1,F,51
[],111,1,96,0,-1,F,3
[],111,1,96,-923.81,-1,F,4
[],111,1,96,-3064.96,-1,F,6
[],111,1,96,2905,-1,F,11
[],111,1,96,-3077.93,-1,F,13
[],111,1,96,-12999.59,-1,F,15
[],111,1,96,-2367.21,-1,F,16
[],111,1,96,1467,-1,F,19
[],111,1,96,11961.48,-1,F,20
[],111,1,96,-9436.56,-1,F,22
[],111,1,96,113555.29,-1,F,27
[],111,1,96,4.2,-1,F,34
[],111,1,96,-2831.84,-1,F,35
[],111,1,96,-22187.56,-1,F,40
[],111,1,96,14825.5,-1,F,42
[],111,1,96,0,-1,F,47
[],111,1,97,646.51,-1,F,4
[],111,1,97,-7122.12,-1,F,6
[],111,1,97,-9600,-1,F,11
[],111,1,97,2332.75,-1,F,13
[],111,1,97,3740.31,-1,F,15
[],111,1,97,-3923.37,-1,F,16
[],111,1,97,775,-1,F,19
[],111,1,97,3695.31,-1,F,20
[],111,1,97,-32081.67,-1,F,22
[],111,1,97,-106643.17,-1,F,27
[],111,1,97,60,-1,F,34
[],111,1,97,1328.69,-1,F,35
[],111,1,97,-2577.35,-1,F,36
[],111,1,97,58277.88,-1,F,40
[],111,1,97,33006.5,-1,F,42
[],111,1,98,-2191.64,-1,F,4
[],111,1,98,-33863.56,-1,F,6
[],111,1,98,8800,-1,F,11
[],111,1,98,-1514.5,-1,F,13
[],111,1,98,14324.46,-1,F,15
[],111,1,98,11830.97,-1,F,16
[],111,1,98,-18,-1,F,19
[],111,1,98,11580.5,-1,F,20
[],111,1,98,39162.31,-1,F,22
[],111,1,98,-120061.87,-1,F,27
[],111,1,98,-18969,-1,F,34
[],111,1,98,12361.99,-1,F,35
[],111,1,98,2433.35,-1,F,36
[],111,1,98,-1330.93,-1,F,40
[],111,1,98,-9562.5,-1,F,42
[],111,1,100,2890.23,-1,F,4
[],111,1,100,-18643.14,-1,F,6
[],111,1,100,-3100,-1,F,11
[],111,1,100,1234.5,-1,F,13
[],111,1,100,-10067.71,-1,F,15
[],111,1,100,-16922.16,-1,F,16
[],111,1,100,-1447,-1,F,19
[],111,1,100,-9876.03,-1,F,20
[],111,1,100,-4417.23,-1,F,22
[],111,1,100,-16187.1,-1,F,27
[],111,1,100,-710,-1,F,34
[],111,1,100,-41808.69,-1,F,35
[],111,1,100,17801.25,-1,F,40
[],111,1,100,-12750,-1,F,42
[],111,1,101,460.3,-1,F,4
[],111,1,101,5813.37,-1,F,6
[],111,1,101,3100,-1,F,11
[],111,1,101,280,-1,F,13
[],111,1,101,3053.97,-1,F,15
[],111,1,101,9311.61,-1,F,16
[],111,1,101,1782,-1,F,19
[],111,1,101,15703.74,-1,F,20
[],111,1,101,-9771.8,-1,F,22
[],111,1,101,113266.34,-1,F,27
[],111,1,101,49,-1,F,34
[],111,1,101,49.02,-1,F,35
[],111,1,101,144,-1,F,36
[],111,1,101,-1412.56,-1,F,40
[],111,1,101,24437.5,-1,F,42
[],111,1,102,1114.16,-1,F,4
[],111,1,102,-14211.48,-1,F,6
[],111,1,102,-6068,-1,F,11
[],111,1,102,-1000,-1,F,13
[],111,1,102,-78717.16,-1,F,15
[],111,1,102,8951.02,-1,F,16
[],111,1,102,-18983.46,-1,F,19
[],111,1,102,-806.5,-1,F,20
[],111,1,102,42309.36,-1,F,22
[],111,1,102,-193115.45,-1,F,27
[],111,1,102,-4560,-1,F,34
[],111,1,102,10535.7,-1,F,35
[],111,1,102,4957.05,-1,F,40
[],111,1,102,-22422.61,-1,F,42
[],111,1,104,-2234.74,-1,F,4
[],111,1,104,5454.47,-1,F,6
[],111,1,104,-10168,-1,F,11
[],111,1,104,883.75,-1,F,13
[],111,1,104,-5946.04,-1,F,15
[],111,1,104,2934.98,-1,F,16
[],111,1,104,9501.46,-1,F,19
[],111,1,104,7450.57,-1,F,20
[],111,1,104,-35382.08,-1,F,22
[],111,1,104,134749.89,-1,F,27
[],111,1,104,880,-1,F,34
[],111,1,104,-3962.38,-1,F,35
[],111,1,104,1747.1,-1,F,40
[],111,1,104,-17716,-1,F,42
[],111,1,105,1895.11,-1,F,4
[],111,1,105,4200.97,-1,F,6
[],111,1,105,6068,-1,F,11
[],111,1,105,116.25,-1,F,13
[],111,1,105,50769.73,-1,F,15
[],111,1,105,4320.92,-1,F,16
[],111,1,105,-5316.73,-1,F,19
[],111,1,105,-363,-1,F,20
[],111,1,105,8091.14,-1,F,22
[],111,1,105,-40046.1,-1,F,27
[],111,1,105,-3293.62,-1,F,35
[],111,1,105,12430.95,-1,F,40
[],111,1,105,5112.11,-1,F,42
[],111,1,106,-3202.76,-1,F,4
[],111,1,106,-572.14,-1,F,6
[],111,1,106,10168,-1,F,11
[],111,1,106,-5746.31,-1,F,15
[],111,1,106,-8504.9,-1,F,16
[],111,1,106,5316.73,-1,F,19
[],111,1,106,-1815.18,-1,F,20
[],111,1,106,24688.88,-1,F,22
[],111,1,106,28849.43,-1,F,27
[],111,1,106,4194.41,-1,F,34
[],111,1,106,-5165.09,-1,F,35
[],111,1,106,-25381.54,-1,F,40
[],111,1,106,24591.39,-1,F,42
[],111,1,107,0,-1,F,6
[],111,1,110,-15.59,-1,F,3
[],111,1,110,4410.57,-1,F,4
[],111,1,110,-2717.71,-1,F,6
[],111,1,110,-11540,-1,F,11
[],111,1,110,0,-1,F,13
[],111,1,110,34074.1,-1,F,15
[],111,1,110,7409.41,-1,F,16
[],111,1,110,0,-1,F,19
[],111,1,110,-18144.5,-1,F,20
[],111,1,110,22747.7,-1,F,22
[],111,1,110,38635.29,-1,F,27
[],111,1,110,-315.59,-1,F,34
[],111,1,110,1652.74,-1,F,35
[],111,1,110,27713.95,-1,F,40
[],111,1,110,-9750,-1,F,42
[],111,1,111,255.85,-1,F,3
[],111,1,111,-5657.72,-1,F,4
[],111,1,111,-4156.82,-1,F,6
[],111,1,111,-256,-1,F,11
[],111,1,111,0,-1,F,13
[],111,1,111,7251.72,-1,F,15
[],111,1,111,-1152.99,-1,F,16
[],111,1,111,-13383.72,-1,F,19
[],111,1,111,16512.45,-1,F,20
[],111,1,111,-11657.8,-1,F,22
[],111,1,111,-56394.03,-1,F,27
[],111,1,111,634.41,-1,F,34
[],111,1,111,745.49,-1,F,35
[],111,1,111,-3361.13,-1,F,40
[],111,1,111,-7179.58,-1,F,42
[],111,1,112,15.59,-1,F,3
[],111,1,112,6127.6,-1,F,4
[],111,1,112,298240.77,-1,F,6
[],111,1,112,5546,-1,F,11
[],111,1,112,-961.69,-1,F,13
[],111,1,112,-5070.26,-1,F,15
[],111,1,112,-1221.23,-1,F,16
[],111,1,112,97.97,-1,F,18
[],111,1,112,17384.72,-1,F,19
[],111,1,112,12339.46,-1,F,22
[],111,1,112,-17887.43,-1,F,27
[],111,1,112,15.59,-1,F,34
[],111,1,112,-1733.34,-1,F,35
[],111,1,112,-28911.68,-1,F,40
[],111,1,112,0,-1,F,42
[],111,1,114,15.59,-1,F,3
[],111,1,114,-7633.71,-1,F,4
[],111,1,114,-1629.23,-1,F,6
[],111,1,114,-13390,-1,F,11
[],111,1,114,-1688.31,-1,F,13
[],111,1,114,4921.29,-1,F,15
[],111,1,114,-393.72,-1,F,16
[],111,1,114,5481,-1,F,19
[],111,1,114,-11355.3,-1,F,22
[],111,1,114,83847.9,-1,F,27
[],111,1,114,31.18,-1,F,34
[],111,1,114,24081.25,-1,F,35
[],111,1,114,-6121.77,-1,F,40
[],111,1,114,16875,-1,F,42
[],111,1,115,-15.59,-1,F,3
[],111,1,115,5423.21,-1,F,4
[],111,1,115,10125.8,-1,F,6
[],111,1,115,-12465,-1,F,11
[],111,1,115,268,-1,F,13
[],111,1,115,-33312.49,-1,F,15
[],111,1,115,-4507.57,-1,F,16
[],111,1,115,-14768.6,-1,F,19
[],111,1,115,-16656.65,-1,F,20
[],111,1,115,-4652.14,-1,F,22
[],111,1,115,114775.51,-1,F,27
[],111,1,115,0,-1,F,34
[],111,1,115,2294,-1,F,35
[],111,1,115,-1390.13,-1,F,36
[],111,1,115,-3893.1,-1,F,40
[],111,1,115,17800,-1,F,42
[],111,1,116,15.59,-1,F,3
[],111,1,116,-3380.51,-1,F,4
[],111,1,116,-3483.74,-1,F,6
[],111,1,116,3335,-1,F,11
[],111,1,116,-376.25,-1,F,13
[],111,1,116,2867.89,-1,F,15
[],111,1,116,-7588.29,-1,F,16
[],111,1,116,-3089,-1,F,19
[],111,1,116,-7292.06,-1,F,22
[],111,1,116,-214853.67,-1,F,27
[],111,1,116,-15.59,-1,F,34
[],111,1,116,-2087.24,-1,F,35
[],111,1,116,15760.63,-1,F,40
[],111,1,116,7700,-1,F,42
[],111,1,118,-290.59,-1,F,3
[],111,1,118,-3298.56,-1,F,4
[],111,1,118,-5159.68,-1,F,6
[],111,1,118,8010,-1,F,11
[],111,1,118,-8402.73,-1,F,13
[],111,1,118,-60925.09,-1,F,15
[],111,1,118,-14728.4,-1,F,16
[],111,1,118,17857.6,-1,F,19
[],111,1,118,19532.5,-1,F,22
[],111,1,118,102037.11,-1,F,27
[],111,1,118,0,-1,F,34
[],111,1,118,3557.99,-1,F,35
[],111,1,118,-15288.72,-1,F,40
[],111,1,119,-5862.33,-1,F,15
[],111,1,119,0,-1,F,27
[],112,1,20,-595.88,-1,F,3
[],112,1,20,437.11,-1,F,4
[],112,1,20,94.35,-1,F,5
[],112,1,20,42000,-1,F,11
[],112,1,20,-977.5,-1,F,12
[],112,1,20,0,-1,F,13
[],112,1,20,764.37,-1,F,15
[],112,1,20,6375,-1,F,16
[],112,1,20,-828.08,-1,F,19
[],112,1,20,-932.88,-1,F,22
[],112,1,20,-2624.45,-1,F,27
[],112,1,21,-635.76,-1,F,3
[],112,1,21,0,-1,F,5
[],112,1,21,-18503.12,-1,F,11
[],112,1,21,977.5,-1,F,12
[],112,1,21,1400,-1,F,13
[],112,1,21,10103.35,-1,F,15
[],112,1,21,-9656.25,-1,F,16
[],112,1,21,-747.95,-1,F,19
[],112,1,21,-1093.15,-1,F,22
[],112,1,21,3126.5,-1,F,27
[],112,1,22,-765.52,-1,F,3
[],112,1,22,0,-1,F,5
[],112,1,22,-623.1,-1,F,6
[],112,1,22,18503.12,-1,F,11
[],112,1,22,36.37,-1,F,12
[],112,1,22,-9169.35,-1,F,15
[],112,1,22,72050,-1,F,16
[],112,1,22,-975,-1,F,19
[],112,1,22,-1426.03,-1,F,22
[],112,1,24,0,-1,F,2
[],112,1,24,-1007.88,-1,F,3
[],112,1,24,-51563.72,-1,F,5
[],112,1,24,623.1,-1,F,6
[],112,1,24,0,-1,F,15
[],112,1,24,-123962.5,-1,F,16
[],112,1,24,-1152.74,-1,F,19
[],112,1,24,-1684.93,-1,F,22
[],112,1,25,0,-1,F,1
[],112,1,25,-1448.73,-1,F,3
[],112,1,25,34396.06,-1,F,5
[],112,1,25,-710.94,-1,F,13
[],112,1,25,-15,-1,F,14
[],112,1,25,-9282.2,-1,F,15
[],112,1,25,6481.28,-1,F,16
[],112,1,25,-47.97,-1,F,18
[],112,1,25,-1191.16,-1,F,19
[],112,1,25,7970.55,-1,F,22
[],112,1,25,-115,-1,F,27
[],112,1,26,-1758.7,-1,F,3
[],112,1,26,17167.66,-1,F,5
[],112,1,26,500,-1,F,11
[],112,1,26,710.94,-1,F,13
[],112,1,26,15,-1,F,14
[],112,1,26,9282.2,-1,F,15
[],112,1,26,-3293.78,-1,F,16
[],112,1,26,47.97,-1,F,18
[],112,1,26,7569.25,-1,F,19
[],112,1,26,115,-1,F,27
[],112,1,28,-2329.83,-1,F,3
[],112,1,28,-22024.42,-1,F,5
[],112,1,28,21330,-1,F,16
[],112,1,28,-9541.27,-1,F,18
[],112,1,29,-4764.31,-1,F,3
[],112,1,29,-657.95,-1,F,4
[],112,1,29,-22004.18,-1,F,5
[],112,1,29,-4505.16,-1,F,6
[],112,1,29,-1046.7,-1,F,15
[],112,1,29,31750.83,-1,F,16
[],112,1,29,-9541.27,-1,F,18
[],112,1,30,-1696.68,-1,F,3
[],112,1,30,657.95,-1,F,4
[],112,1,30,44048.85,-1,F,5
[],112,1,30,4505.16,-1,F,6
[],112,1,30,1046.7,-1,F,15
[],112,1,30,-24530.83,-1,F,16
[],112,1,30,19082.54,-1,F,18
[],112,1,30,0,-1,F,34
[],112,1,32,-4209.97,-1,F,3
[],112,1,32,-29318.96,-1,F,5
[],112,1,32,-32273,-1,F,16
[],112,1,32,0,-1,F,18
[],112,1,32,0,-1,F,34
[],112,1,33,20113.51,-1,F,3
[],112,1,33,-29318.96,-1,F,5
[],112,1,33,10965.65,-1,F,11
[],112,1,33,23931.02,-1,F,16
[],112,1,33,0,-1,F,18
[],112,1,33,0,-1,F,22
[],112,1,33,0,-1,F,34
[],112,1,34,58637.92,-1,F,5
[],112,1,34,-10965.65,-1,F,11
[],112,1,34,-13738.02,-1,F,16
[],112,1,34,0,-1,F,18
[],112,1,34,6537,-1,F,34
[],112,1,38,-2080.48,-1,F,12
[],112,1,38,-90716.42,-1,F,15
[],112,1,39,-169835.5,-1,F,11
[],112,1,39,-719.18,-1,F,12
[],112,1,39,-8130.8,-1,F,15
[],112,1,40,169835.5,-1,F,11
[],112,1,40,-796.23,-1,F,12
[],112,1,40,8130.8,-1,F,15
[],112,1,42,-770.55,-1,F,12
[],112,1,42,-17308.82,-1,F,14
[],112,1,42,71812.31,-1,F,15
[],112,1,42,-2085.75,-1,F,27
[],112,1,43,-796.23,-1,F,12
[],112,1,43,17308.82,-1,F,14
[],112,1,43,0,-1,F,15
[],112,1,43,170,-1,F,16
[],112,1,43,2085.75,-1,F,27
[],112,1,44,-770.55,-1,F,12
[],112,1,44,0,-1,F,15
[],112,1,44,-41265,-1,F,16
[],112,1,44,-6.16,-1,F,22
[],112,1,46,-0.92,-1,F,3
[],112,1,46,-94.87,-1,F,5
[],112,1,46,-832.6,-1,F,12
[],112,1,46,0,-1,F,15
[],112,1,46,-905,-1,F,16
[],112,1,46,-188.01,-1,F,19
[],112,1,46,-131.51,-1,F,22
[],112,1,47,0,-1,F,3
[],112,1,47,74.62,-1,F,5
[],112,1,47,-759.86,-1,F,12
[],112,1,47,0,-1,F,15
[],112,1,47,5235,-1,F,16
[],112,1,47,-414.04,-1,F,19
[],112,1,47,-254.79,-1,F,22
[],112,1,48,0,-1,F,3
[],112,1,48,20.25,-1,F,5
[],112,1,48,-35416,-1,F,11
[],112,1,48,-716.2,-1,F,12
[],112,1,48,0,-1,F,15
[],112,1,48,-8715,-1,F,16
[],112,1,48,-401.71,-1,F,19
[],112,1,48,-410.96,-1,F,22
[],112,1,48,3892.62,-1,F,27
[],112,1,50,0,-1,F,3
[],112,1,50,35416,-1,F,11
[],112,1,50,8189.52,-1,F,12
[],112,1,50,-171.62,-1,F,15
[],112,1,50,-26211.25,-1,F,16
[],112,1,50,-445.89,-1,F,19
[],112,1,50,-573.29,-1,F,22
[],112,1,50,-4393.04,-1,F,27
[],112,1,51,0,-1,F,3
[],112,1,51,-20.25,-1,F,5
[],112,1,51,-264.41,-1,F,6
[],112,1,51,-13860,-1,F,11
[],112,1,51,52.36,-1,F,12
[],112,1,51,-1400,-1,F,13
[],112,1,51,15458.87,-1,F,15
[],112,1,51,44553.75,-1,F,16
[],112,1,51,-112.17,-1,F,17
[],112,1,51,-478.77,-1,F,19
[],112,1,51,-565.07,-1,F,22
[],112,1,51,48.36,-1,F,27
[],112,1,52,-899.33,-1,F,3
[],112,1,52,-437.11,-1,F,4
[],112,1,52,-94.35,-1,F,5
[],112,1,52,264.41,-1,F,6
[],112,1,52,-28140,-1,F,11
[],112,1,52,-36.37,-1,F,12
[],112,1,52,0,-1,F,13
[],112,1,52,1918.49,-1,F,15
[],112,1,52,-41631.25,-1,F,16
[],112,1,52,112.17,-1,F,17
[],112,1,52,-745.9,-1,F,19
[],112,1,52,-891.78,-1,F,22
[],112,1,52,-49.99,-1,F,27
[],112,1,56,0,-1,F,5
[],112,1,56,0,-1,F,15
[],112,1,56,34220,-1,F,16
[],112,1,56,0,-1,F,18
[],112,1,56,0,-1,F,35
[],112,1,57,0,-1,F,5
[],112,1,57,-500,-1,F,11
[],112,1,57,0,-1,F,15
[],112,1,57,-26046.3,-1,F,16
[],112,1,57,0,-1,F,18
[],112,1,57,0,-1,F,35
[],112,1,58,0,-1,F,5
[],112,1,58,-19093.7,-1,F,16
[],112,1,60,0,-1,F,11
[],112,1,60,39025,-1,F,16
[],112,1,60,-1407,-1,F,34
[],112,1,61,-10000,-1,F,3
[],112,1,61,0,-1,F,6
[],112,1,61,-14185,-1,F,16
[],112,1,62,-20000,-1,F,3
[],112,1,62,0,-1,F,6
[],112,1,62,41892,-1,F,16
[],112,1,64,-20000,-1,F,3
[],112,1,64,11583,-1,F,16
[],112,1,64,-5130,-1,F,34
[],112,1,65,-1655.06,-1,F,3
[],112,1,65,0,-1,F,4
[],112,1,65,-1559.14,-1,F,6
[],112,1,65,-86,-1,F,13
[],112,1,65,-1614.97,-1,F,15
[],112,1,65,46016.12,-1,F,16
[],112,1,65,-611.61,-1,F,35
[],112,1,65,-500,-1,F,40
[],112,1,66,1053.06,-1,F,3
[],112,1,66,0,-1,F,4
[],112,1,66,0,-1,F,6
[],112,1,66,1614.97,-1,F,15
[],112,1,66,893.88,-1,F,16
[],112,1,66,611.61,-1,F,35
[],112,1,66,500,-1,F,40
[],112,1,68,-41248.95,-1,F,5
[],112,1,68,-17869.58,-1,F,18
[],112,1,68,-4502.41,-1,F,40
[],112,1,69,-41248.95,-1,F,5
[],112,1,69,-17869.58,-1,F,18
[],112,1,69,-12584.92,-1,F,27
[],112,1,69,-34095.93,-1,F,36
[],112,1,69,-3633.85,-1,F,40
[],112,1,70,82497.9,-1,F,5
[],112,1,70,0,-1,F,16
[],112,1,70,35739.16,-1,F,18
[],112,1,70,12584.92,-1,F,27
[],112,1,70,34095.93,-1,F,36
[],112,1,70,-1167.5,-1,F,40
[],112,1,70,0,-1,F,42
[],112,1,92,38,-1,F,3
[],112,1,92,-34695.92,-1,F,5
[],112,1,92,3017.5,-1,F,16
[],112,1,92,-15030.72,-1,F,18
[],112,1,92,0,-1,F,27
[],112,1,92,-2901.89,-1,F,40
[],112,1,92,0,-1,F,42
[],112,1,92,-800,-1,F,52
[],112,1,93,-38,-1,F,3
[],112,1,93,-34695.92,-1,F,5
[],112,1,93,-3017.5,-1,F,16
[],112,1,93,-15030.72,-1,F,18
[],112,1,93,-2561.87,-1,F,40
[],112,1,93,0,-1,F,42
[],112,1,93,-16124.8,-1,F,47
[],112,1,93,800,-1,F,52
[],112,1,94,69391.84,-1,F,5
[],112,1,94,30061.45,-1,F,18
[],112,1,94,0,-1,F,40
